Z,A,E0,ThetaDeg,nu,cross,error,dataSet
6,12,2.3466,30.0,0.8882,460.9,14.8,12
6,12,3.4886,20.0,0.9653,794.8,12.88,12
6,12,4.6286,16.0,1.078,802.5,10.47,12
6,12,2.3466,45.0,1.2227,46.78,1.848,12
6,12,3.4886,28.0,1.3362,92.27,1.835,12
6,12,4.6286,20.0,1.3692,164.7,3.253,12
6,12,2.3466,60.0,1.4814,10.99,1.088,12
6,12,3.4886,36.0,1.6822,18.45,1.059,12
6,12,4.6286,25.0,1.7363,35.32,1.183,12
6,12,1.2044,45.0,0.6349,1003.0,8.59,12
6,12,1.2044,55.0,0.698,441.5,3.904,12
6,12,3.4886,14.0,0.7259,6695.0,95.8,12
6,12,4.6286,10.65,0.7504,10650.0,177.8,12
6,12,2.3466,30.0,0.9041,471.6,15.12,12
6,12,3.4886,20.0,0.9827,817.1,12.66,12
6,12,4.6286,16.0,1.0959,797.9,10.39,12
6,12,2.3466,45.0,1.235,48.8,1.9,12
6,12,3.4886,28.0,1.3511,94.22,1.821,12
6,12,4.6286,20.0,1.3856,175.3,3.375,12
6,12,2.3466,60.0,1.4909,11.41,1.09,12
6,12,3.4886,36.0,1.6947,19.56,1.063,12
6,12,4.6286,25.0,1.7509,37.83,1.198,12
6,12,1.2044,45.0,0.6504,973.7,8.371,12
6,12,1.2044,55.0,0.7118,438.6,3.86,12
6,12,3.4886,14.0,0.7451,6563.0,94.3,12
6,12,4.6286,10.65,0.77,10500.0,173.3,12
6,12,2.3466,30.0,0.9201,477.3,15.27,12
6,12,3.4886,20.0,1.0001,836.8,12.79,12
6,12,4.6286,16.0,1.1138,828.5,10.7,12
6,12,2.3466,45.0,1.2473,50.38,1.94,12
6,12,3.4886,28.0,1.3659,95.72,1.829,12
6,12,4.6286,20.0,1.402,184.4,3.481,12
6,12,2.3466,60.0,1.5003,12.28,1.1,12
6,12,3.4886,36.0,1.7071,20.42,1.066,12
6,12,4.6286,25.0,1.7654,38.81,1.201,12
6,12,1.2044,45.0,0.6659,953.7,8.394,12
6,12,1.2044,55.0,0.7255,442.0,3.864,12
6,12,3.4886,14.0,0.7643,6656.0,95.62,12
6,12,4.6286,10.65,0.7896,10280.0,168.5,12
6,12,2.3466,30.0,0.9361,479.8,15.34,12
6,12,3.4886,20.0,1.0175,832.6,12.7,12
