e,ep,th,w2,q2,eps,cs,cserr,sigm,rat,erat,set,eb,theta,nu
0.25,0.2083,60.0,0.9065,0.0521,0.5921,3.917,0.2284,10.53,0.3718,0.02168,16.0,0.25,60.0,0.04169999999999999
0.25,0.2083,60.0,0.9065,0.0521,0.5921,3.825,0.223,10.53,0.3631,0.02117,16.0,0.25,60.0,0.04169999999999999
0.25,0.2081,60.0,0.907,0.052,0.592,3.908,0.2279,10.43,0.3749,0.02186,16.0,0.25,60.0,0.04189999999999999
0.25,0.2081,60.0,0.907,0.052,0.592,4.025,0.2347,10.43,0.3861,0.02251,16.0,0.25,60.0,0.04189999999999999
0.25,0.2079,60.0,0.9074,0.052,0.5919,3.908,0.2279,10.32,0.3788,0.02209,16.0,0.25,60.0,0.0421
0.25,0.2079,60.0,0.9074,0.052,0.5919,4.042,0.2357,10.32,0.3918,0.02284,16.0,0.25,60.0,0.0421
0.25,0.2077,60.0,0.9078,0.0519,0.5918,3.9,0.2274,10.21,0.3821,0.02228,16.0,0.25,60.0,0.042300000000000004
0.25,0.2077,60.0,0.9078,0.0519,0.5918,4.133,0.241,10.21,0.405,0.02361,16.0,0.25,60.0,0.042300000000000004
0.25,0.2077,60.0,0.9078,0.0519,0.5918,4.017,0.2342,10.21,0.3935,0.02295,16.0,0.25,60.0,0.042300000000000004
0.25,0.2075,60.0,0.9082,0.0519,0.5918,4.017,0.2342,10.1,0.3978,0.0232,16.0,0.25,60.0,0.04250000000000001
0.25,0.2073,60.0,0.9087,0.0518,0.5917,4.15,0.242,9.987,0.4155,0.02423,16.0,0.25,60.0,0.04269999999999999
0.25,0.2073,60.0,0.9087,0.0518,0.5917,4.017,0.2342,9.987,0.4022,0.02345,16.0,0.25,60.0,0.04269999999999999
0.25,0.2072,60.0,0.9089,0.0518,0.5916,4.117,0.24,9.932,0.4145,0.02417,16.0,0.25,60.0,0.042800000000000005
0.25,0.2071,60.0,0.9091,0.0518,0.5916,4.033,0.2352,9.877,0.4084,0.02381,16.0,0.25,60.0,0.042899999999999994
0.25,0.2311,80.0,0.8203,0.0955,0.4143,0.4192,0.02444,5.189,0.08078,0.00471,16.0,0.25,80.0,0.0189
0.25,0.2309,80.0,0.8208,0.0954,0.4143,0.4108,0.02396,5.165,0.07953,0.004638,16.0,0.25,80.0,0.019100000000000006
0.25,0.2307,80.0,0.8213,0.0953,0.4143,0.37,0.02157,5.157,0.07175,0.004184,16.0,0.25,80.0,0.01930000000000001
0.25,0.2305,80.0,0.8217,0.0952,0.4143,0.4058,0.02366,5.161,0.07864,0.004585,16.0,0.25,80.0,0.01949999999999999
0.25,0.2303,80.0,0.8222,0.0952,0.4143,0.3808,0.02221,5.176,0.07358,0.00429,16.0,0.25,80.0,0.019699999999999995
0.25,0.2301,80.0,0.8226,0.0951,0.4142,0.3933,0.02294,5.2,0.07564,0.004411,16.0,0.25,80.0,0.0199
0.25,0.2299,80.0,0.8231,0.095,0.4142,0.4942,0.02881,5.232,0.09446,0.005508,16.0,0.25,80.0,0.020100000000000007
0.25,0.2298,80.0,0.8233,0.0949,0.4142,0.6033,0.03518,5.25,0.1149,0.006701,16.0,0.25,80.0,0.020199999999999996
0.25,0.2298,80.0,0.8233,0.0949,0.4142,0.7042,0.04106,5.25,0.1341,0.007821,16.0,0.25,80.0,0.020199999999999996
0.25,0.2297,80.0,0.8235,0.0949,0.4142,0.8175,0.04767,5.269,0.1552,0.009047,16.0,0.25,80.0,0.020300000000000012
0.25,0.2297,80.0,0.8235,0.0949,0.4142,0.93,0.05423,5.269,0.1765,0.01029,16.0,0.25,80.0,0.020300000000000012
0.25,0.2296,80.0,0.8238,0.0949,0.4142,1.053,0.06142,5.289,0.1992,0.01161,16.0,0.25,80.0,0.0204
0.25,0.2295,80.0,0.824,0.0948,0.4142,1.147,0.06686,5.31,0.2159,0.01259,16.0,0.25,80.0,0.02049999999999999
0.25,0.2295,80.0,0.824,0.0948,0.4142,1.254,0.07313,5.31,0.2362,0.01377,16.0,0.25,80.0,0.02049999999999999
0.25,0.2293,80.0,0.8245,0.0947,0.4142,1.313,0.07658,5.353,0.2453,0.01431,16.0,0.25,80.0,0.020699999999999996
0.25,0.2292,80.0,0.8247,0.0947,0.4141,1.208,0.07041,5.375,0.2247,0.0131,16.0,0.25,80.0,0.020800000000000013
0.25,0.2291,80.0,0.8249,0.0947,0.4141,1.103,0.06433,5.41,0.2039,0.01189,16.0,0.25,80.0,0.020900000000000002
0.25,0.2291,80.0,0.8249,0.0947,0.4141,1.019,0.05943,5.41,0.1884,0.01098,16.0,0.25,80.0,0.020900000000000002
0.25,0.229,80.0,0.8251,0.0946,0.4141,0.9283,0.05413,5.441,0.1706,0.009949,16.0,0.25,80.0,0.02099999999999999
0.25,0.2289,80.0,0.8254,0.0946,0.4141,0.8192,0.04777,5.469,0.1498,0.008734,16.0,0.25,80.0,0.021100000000000008
0.25,0.2287,80.0,0.8258,0.0945,0.4141,0.6975,0.04067,5.521,0.1263,0.007367,16.0,0.25,80.0,0.021300000000000013
0.25,0.2287,80.0,0.8258,0.0945,0.4141,0.6067,0.03537,5.521,0.1099,0.006408,16.0,0.25,80.0,0.021300000000000013
0.25,0.2285,80.0,0.8263,0.0944,0.4141,0.5083,0.02964,5.568,0.0913,0.005324,16.0,0.25,80.0,0.02149999999999999
0.25,0.2285,80.0,0.8263,0.0944,0.4141,0.4433,0.02585,5.568,0.07963,0.004643,16.0,0.25,80.0,0.02149999999999999
0.25,0.2283,80.0,0.8267,0.0943,0.414,0.3358,0.01958,5.61,0.05987,0.003491,16.0,0.25,80.0,0.021699999999999997
0.25,0.2281,80.0,0.8272,0.0942,0.414,0.2608,0.01521,5.645,0.0462,0.002694,16.0,0.25,80.0,0.021900000000000003
0.25,0.2279,80.0,0.8277,0.0942,0.414,0.2758,0.01608,5.675,0.04861,0.002834,16.0,0.25,80.0,0.02210000000000001
0.25,0.2277,80.0,0.8281,0.0941,0.414,0.265,0.01545,5.697,0.04652,0.002713,16.0,0.25,80.0,0.022299999999999986
0.25,0.2275,80.0,0.8286,0.094,0.4139,0.31,0.01808,5.71,0.05429,0.003165,16.0,0.25,80.0,0.022499999999999992
0.25,0.2273,80.0,0.829,0.0939,0.4139,0.3892,0.02269,5.716,0.06809,0.00397,16.0,0.25,80.0,0.022699999999999998
0.25,0.2272,80.0,0.8293,0.0939,0.4139,0.4733,0.0276,5.715,0.08283,0.00483,16.0,0.25,80.0,0.022799999999999987
0.25,0.2271,80.0,0.8295,0.0938,0.4139,0.5483,0.03197,5.711,0.09601,0.005598,16.0,0.25,80.0,0.022900000000000004
0.25,0.2269,80.0,0.83,0.0937,0.4139,0.6233,0.03635,5.698,0.1094,0.006379,16.0,0.25,80.0,0.02310000000000001
0.25,0.2267,80.0,0.8304,0.0937,0.4138,0.6417,0.03742,5.674,0.1131,0.006594,16.0,0.25,80.0,0.023299999999999987
0.25,0.2266,80.0,0.8306,0.0936,0.4138,0.7233,0.04218,5.658,0.1278,0.007454,16.0,0.25,80.0,0.023400000000000004
0.25,0.2265,80.0,0.8309,0.0936,0.4138,0.8017,0.04674,5.64,0.1421,0.008288,16.0,0.25,80.0,0.023499999999999993
0.25,0.2263,80.0,0.8313,0.0935,0.4138,0.905,0.05277,5.596,0.1617,0.009431,16.0,0.25,80.0,0.0237
0.25,0.2262,80.0,0.8316,0.0935,0.4138,1.03,0.06006,5.57,0.1849,0.01078,16.0,0.25,80.0,0.023799999999999988
0.25,0.2261,80.0,0.8318,0.0934,0.4138,1.111,0.06477,5.541,0.2005,0.01169,16.0,0.25,80.0,0.023900000000000005
0.25,0.2261,80.0,0.8318,0.0934,0.4138,1.227,0.07153,5.541,0.2214,0.01291,16.0,0.25,80.0,0.023900000000000005
0.25,0.226,80.0,0.832,0.0934,0.4138,1.288,0.07512,5.509,0.2338,0.01364,16.0,0.25,80.0,0.023999999999999994
0.25,0.2259,80.0,0.8322,0.0933,0.4137,1.37,0.07988,5.476,0.2502,0.01459,16.0,0.25,80.0,0.02410000000000001
0.25,0.2257,80.0,0.8327,0.0933,0.4137,1.387,0.0809,5.4,0.2569,0.01498,16.0,0.25,80.0,0.02429999999999999
0.25,0.2256,80.0,0.8329,0.0932,0.4137,1.286,0.07498,5.359,0.2399,0.01399,16.0,0.25,80.0,0.024400000000000005
0.25,0.2255,80.0,0.8332,0.0932,0.4137,1.186,0.06915,5.315,0.2231,0.01301,16.0,0.25,80.0,0.024499999999999994
0.25,0.2255,80.0,0.8332,0.0932,0.4137,1.06,0.06181,5.315,0.1994,0.01163,16.0,0.25,80.0,0.024499999999999994
0.25,0.2254,80.0,0.8334,0.0931,0.4137,0.9767,0.05695,5.269,0.1853,0.01081,16.0,0.25,80.0,0.02460000000000001
0.25,0.2253,80.0,0.8336,0.0931,0.4137,0.8667,0.05053,5.221,0.166,0.009678,16.0,0.25,80.0,0.0247
0.25,0.2251,80.0,0.8341,0.093,0.4136,0.8417,0.04908,5.119,0.1644,0.009587,16.0,0.25,80.0,0.024900000000000005
0.25,0.2249,80.0,0.8345,0.0929,0.4136,0.9033,0.05267,5.009,0.1803,0.01052,16.0,0.25,80.0,0.02510000000000001
0.25,0.2247,80.0,0.835,0.0928,0.4136,0.8775,0.05117,4.892,0.1794,0.01046,16.0,0.25,80.0,0.02529999999999999
0.25,0.2245,80.0,0.8354,0.0928,0.4136,0.7908,0.04611,4.77,0.1658,0.009667,16.0,0.25,80.0,0.025499999999999995
0.25,0.2243,80.0,0.8359,0.0927,0.4135,0.7517,0.04383,4.643,0.1619,0.009439,16.0,0.25,80.0,0.0257
0.25,0.2241,80.0,0.8364,0.0926,0.4135,0.7592,0.04427,4.513,0.1682,0.009808,16.0,0.25,80.0,0.025900000000000006
0.25,0.2239,80.0,0.8368,0.0925,0.4135,0.7467,0.04354,4.382,0.1704,0.009936,16.0,0.25,80.0,0.026100000000000012
0.25,0.2237,80.0,0.8373,0.0924,0.4134,0.705,0.04111,4.249,0.1659,0.009674,16.0,0.25,80.0,0.02629999999999999
0.25,0.2235,80.0,0.8377,0.0923,0.4134,0.6417,0.03742,4.117,0.1558,0.009087,16.0,0.25,80.0,0.026499999999999996
0.25,0.2233,80.0,0.8382,0.0923,0.4134,0.6108,0.03562,3.987,0.1532,0.008933,16.0,0.25,80.0,0.0267
0.25,0.2231,80.0,0.8387,0.0922,0.4134,0.5942,0.03465,3.86,0.1539,0.008976,16.0,0.25,80.0,0.026900000000000007
0.25,0.2229,80.0,0.8391,0.0921,0.4133,0.5967,0.03479,3.736,0.1597,0.009312,16.0,0.25,80.0,0.027100000000000013
0.25,0.2227,80.0,0.8396,0.092,0.4133,0.6375,0.03717,3.617,0.1762,0.01028,16.0,0.25,80.0,0.02729999999999999
0.25,0.2226,80.0,0.8398,0.092,0.4133,0.6092,0.03552,3.56,0.1711,0.009978,16.0,0.25,80.0,0.027400000000000008
0.25,0.2224,80.0,0.8403,0.0919,0.4132,0.5583,0.03256,3.449,0.1619,0.009439,16.0,0.25,80.0,0.027600000000000013
0.25,0.2222,80.0,0.8407,0.0918,0.4132,0.535,0.0312,3.345,0.1599,0.009327,16.0,0.25,80.0,0.02779999999999999
0.25,0.222,80.0,0.8412,0.0917,0.4132,0.4967,0.02896,3.247,0.153,0.008919,16.0,0.25,80.0,0.027999999999999997
0.25,0.2218,80.0,0.8416,0.0916,0.4132,0.5142,0.02998,3.156,0.1629,0.009499,16.0,0.25,80.0,0.028200000000000003
0.25,0.2216,80.0,0.8421,0.0916,0.4131,0.54,0.03149,3.072,0.1758,0.01025,16.0,0.25,80.0,0.02840000000000001
0.25,0.2214,80.0,0.8425,0.0915,0.4131,0.5742,0.03348,2.995,0.1917,0.01118,16.0,0.25,80.0,0.028599999999999987
0.25,0.2213,80.0,0.8428,0.0914,0.4131,0.6033,0.03518,2.959,0.2039,0.01189,16.0,0.25,80.0,0.028700000000000003
0.25,0.2211,80.0,0.8432,0.0914,0.413,0.6,0.03499,2.892,0.2074,0.0121,16.0,0.25,80.0,0.02890000000000001
0.25,0.2209,80.0,0.8437,0.0913,0.413,0.625,0.03644,2.832,0.2207,0.01287,16.0,0.25,80.0,0.029099999999999987
0.25,0.2207,80.0,0.8441,0.0912,0.413,0.6642,0.03873,2.774,0.2394,0.01396,16.0,0.25,80.0,0.029299999999999993
0.25,0.2205,80.0,0.8446,0.0911,0.4129,0.7358,0.04291,2.72,0.2705,0.01577,16.0,0.25,80.0,0.0295
0.25,0.2203,80.0,0.8451,0.091,0.4129,0.7933,0.04626,2.671,0.297,0.01732,16.0,0.25,80.0,0.029700000000000004
0.25,0.2201,80.0,0.8455,0.0909,0.4129,0.8483,0.04947,2.627,0.323,0.01883,16.0,0.25,80.0,0.02990000000000001
0.25,0.2199,80.0,0.846,0.0909,0.4128,0.85,0.04956,2.587,0.3286,0.01916,16.0,0.25,80.0,0.030099999999999988
0.25,0.2197,80.0,0.8464,0.0908,0.4128,0.8258,0.04815,2.551,0.3238,0.01888,16.0,0.25,80.0,0.030299999999999994
0.25,0.2195,80.0,0.8469,0.0907,0.4128,0.7683,0.0448,2.518,0.3051,0.01779,16.0,0.25,80.0,0.0305
0.25,0.2193,80.0,0.8474,0.0906,0.4127,0.7692,0.04485,2.489,0.309,0.01802,16.0,0.25,80.0,0.030700000000000005
0.25,0.2191,80.0,0.8478,0.0905,0.4127,0.7708,0.04495,2.463,0.313,0.01825,16.0,0.25,80.0,0.03090000000000001
0.25,0.2189,80.0,0.8483,0.0904,0.4127,0.8133,0.04743,2.439,0.3335,0.01945,16.0,0.25,80.0,0.03109999999999999
0.25,0.2187,80.0,0.8487,0.0904,0.4126,0.7983,0.04655,2.417,0.3303,0.01926,16.0,0.25,80.0,0.031299999999999994
0.25,0.2186,80.0,0.849,0.0903,0.4126,0.8067,0.04704,2.407,0.3352,0.01954,16.0,0.25,80.0,0.03140000000000001
0.25,0.2184,80.0,0.8494,0.0902,0.4126,0.8158,0.04757,2.388,0.3417,0.01992,16.0,0.25,80.0,0.03159999999999999
0.25,0.2182,80.0,0.8499,0.0902,0.4125,0.8175,0.04767,2.37,0.3449,0.02011,16.0,0.25,80.0,0.031799999999999995
0.25,0.218,80.0,0.8503,0.0901,0.4125,0.8008,0.0467,2.355,0.3401,0.01983,16.0,0.25,80.0,0.032
0.25,0.2178,80.0,0.8508,0.09,0.4125,0.78,0.04548,2.34,0.3333,0.01943,16.0,0.25,80.0,0.032200000000000006
0.25,0.2176,80.0,0.8512,0.0899,0.4124,0.7758,0.04524,2.327,0.3334,0.01944,16.0,0.25,80.0,0.03240000000000001
0.25,0.2174,80.0,0.8517,0.0898,0.4124,0.7933,0.04626,2.315,0.3427,0.01998,16.0,0.25,80.0,0.03259999999999999
0.25,0.2172,80.0,0.8522,0.0897,0.4124,0.805,0.04694,2.304,0.3493,0.02037,16.0,0.25,80.0,0.032799999999999996
0.25,0.217,80.0,0.8526,0.0897,0.4123,0.8133,0.04743,2.295,0.3544,0.02067,16.0,0.25,80.0,0.033
0.25,0.2168,80.0,0.8531,0.0896,0.4123,0.8108,0.04728,2.286,0.3546,0.02068,16.0,0.25,80.0,0.03320000000000001
0.25,0.2166,80.0,0.8535,0.0895,0.4122,0.8533,0.04976,2.279,0.3744,0.02183,16.0,0.25,80.0,0.03340000000000001
0.25,0.2164,80.0,0.854,0.0894,0.4122,0.8858,0.05165,2.273,0.3898,0.02273,16.0,0.25,80.0,0.03359999999999999
0.25,0.2162,80.0,0.8545,0.0893,0.4122,0.9142,0.0533,2.267,0.4032,0.02351,16.0,0.25,80.0,0.0338
0.25,0.2161,80.0,0.8547,0.0893,0.4121,0.9067,0.05287,2.265,0.4003,0.02334,16.0,0.25,80.0,0.03390000000000001
0.25,0.2159,80.0,0.8551,0.0892,0.4121,0.8658,0.05049,2.261,0.3829,0.02233,16.0,0.25,80.0,0.03409999999999999
0.25,0.2157,80.0,0.8556,0.0891,0.4121,0.8475,0.04942,2.258,0.3753,0.02188,16.0,0.25,80.0,0.0343
0.25,0.2155,80.0,0.8561,0.089,0.412,0.82,0.04781,2.256,0.3634,0.02119,16.0,0.25,80.0,0.0345
0.25,0.2153,80.0,0.8565,0.089,0.412,0.82,0.04781,2.255,0.3636,0.0212,16.0,0.25,80.0,0.03470000000000001
0.25,0.2151,80.0,0.857,0.0889,0.412,0.815,0.04752,2.255,0.3613,0.02107,16.0,0.25,80.0,0.03489999999999999
0.25,0.2149,80.0,0.8574,0.0888,0.4119,0.8158,0.04757,2.256,0.3616,0.02108,16.0,0.25,80.0,0.03509999999999999
0.25,0.2147,80.0,0.8579,0.0887,0.4119,0.8408,0.04903,2.258,0.3724,0.02171,16.0,0.25,80.0,0.0353
0.25,0.2145,80.0,0.8583,0.0886,0.4118,0.8475,0.04942,2.261,0.3749,0.02186,16.0,0.25,80.0,0.035500000000000004
0.25,0.2143,80.0,0.8588,0.0885,0.4118,0.8542,0.04981,2.264,0.3773,0.022,16.0,0.25,80.0,0.03570000000000001
0.25,0.2141,80.0,0.8593,0.0885,0.4117,0.8267,0.0482,2.268,0.3645,0.02125,16.0,0.25,80.0,0.03589999999999999
0.25,0.2139,80.0,0.8597,0.0884,0.4117,0.8517,0.04966,2.273,0.3747,0.02185,16.0,0.25,80.0,0.03609999999999999
0.25,0.2137,80.0,0.8602,0.0883,0.4117,0.8158,0.04757,2.278,0.3582,0.02088,16.0,0.25,80.0,0.0363
0.25,0.2135,80.0,0.8606,0.0882,0.4116,0.8508,0.04961,2.284,0.3726,0.02172,16.0,0.25,80.0,0.036500000000000005
0.25,0.2132,80.0,0.8613,0.0881,0.4116,0.8225,0.04796,2.293,0.3587,0.02091,16.0,0.25,80.0,0.0368
0.25,0.213,80.0,0.8618,0.088,0.4115,0.8417,0.04908,2.3,0.3659,0.02134,16.0,0.25,80.0,0.037000000000000005
0.25,0.2129,80.0,0.862,0.088,0.4115,0.8583,0.05005,2.304,0.3726,0.02173,16.0,0.25,80.0,0.037099999999999994
0.25,0.2127,80.0,0.8625,0.0879,0.4114,0.8942,0.05214,2.311,0.387,0.02256,16.0,0.25,80.0,0.0373
0.25,0.2125,80.0,0.8629,0.0878,0.4114,0.8958,0.05224,2.318,0.3864,0.02253,16.0,0.25,80.0,0.037500000000000006
0.25,0.2123,80.0,0.8634,0.0877,0.4114,0.8742,0.05097,2.326,0.3758,0.02192,16.0,0.25,80.0,0.03770000000000001
0.25,0.2121,80.0,0.8638,0.0876,0.4113,0.8375,0.04883,2.334,0.3589,0.02093,16.0,0.25,80.0,0.03789999999999999
0.25,0.2119,80.0,0.8643,0.0876,0.4113,0.8492,0.04951,2.341,0.3627,0.02115,16.0,0.25,80.0,0.038099999999999995
0.25,0.2117,80.0,0.8648,0.0875,0.4112,0.8667,0.05053,2.349,0.3689,0.02151,16.0,0.25,80.0,0.0383
0.25,0.2115,80.0,0.8652,0.0874,0.4112,0.8925,0.05204,2.357,0.3787,0.02208,16.0,0.25,80.0,0.038500000000000006
0.25,0.2113,80.0,0.8657,0.0873,0.4111,0.8867,0.0517,2.364,0.375,0.02187,16.0,0.25,80.0,0.03870000000000001
0.25,0.2111,80.0,0.8661,0.0872,0.4111,0.9017,0.05258,2.372,0.3802,0.02217,16.0,0.25,80.0,0.03889999999999999
0.25,0.2109,80.0,0.8666,0.0871,0.411,0.9133,0.05326,2.379,0.3839,0.02239,16.0,0.25,80.0,0.039099999999999996
0.25,0.2107,80.0,0.867,0.0871,0.411,0.93,0.05423,2.386,0.3898,0.02273,16.0,0.25,80.0,0.0393
0.25,0.2105,80.0,0.8675,0.087,0.4109,0.9375,0.05467,2.392,0.3919,0.02285,16.0,0.25,80.0,0.03950000000000001
0.25,0.2103,80.0,0.868,0.0869,0.4109,0.9383,0.05471,2.399,0.3912,0.02281,16.0,0.25,80.0,0.03970000000000001
0.25,0.2101,80.0,0.8684,0.0868,0.4108,0.935,0.05452,2.405,0.3888,0.02267,16.0,0.25,80.0,0.03989999999999999
0.25,0.2099,80.0,0.8689,0.0867,0.4108,0.93,0.05423,2.411,0.3858,0.0225,16.0,0.25,80.0,0.0401
0.25,0.2097,80.0,0.8693,0.0866,0.4107,0.9217,0.05374,2.416,0.3815,0.02225,16.0,0.25,80.0,0.0403
0.25,0.2096,80.0,0.8696,0.0866,0.4107,0.9175,0.0535,2.418,0.3794,0.02212,16.0,0.25,80.0,0.04039999999999999
0.25,0.2094,80.0,0.87,0.0865,0.4107,0.9092,0.05301,2.423,0.3752,0.02188,16.0,0.25,80.0,0.0406
0.25,0.2092,80.0,0.8705,0.0864,0.4106,0.92,0.05364,2.427,0.379,0.0221,16.0,0.25,80.0,0.0408
0.25,0.209,80.0,0.8709,0.0864,0.4106,0.9408,0.05486,2.431,0.387,0.02257,16.0,0.25,80.0,0.04100000000000001
0.25,0.2088,80.0,0.8714,0.0863,0.4105,0.9433,0.05501,2.435,0.3875,0.02259,16.0,0.25,80.0,0.04119999999999999
0.25,0.2086,80.0,0.8719,0.0862,0.4105,0.9492,0.05535,2.438,0.3894,0.02271,16.0,0.25,80.0,0.04139999999999999
0.25,0.2084,80.0,0.8723,0.0861,0.4104,0.95,0.05539,2.44,0.3893,0.0227,16.0,0.25,80.0,0.0416
0.25,0.2082,80.0,0.8728,0.086,0.4104,0.9717,0.05666,2.442,0.3979,0.0232,16.0,0.25,80.0,0.041800000000000004
0.25,0.208,80.0,0.8732,0.0859,0.4103,1.015,0.05918,2.444,0.4154,0.02422,16.0,0.25,80.0,0.04200000000000001
0.25,0.2078,80.0,0.8737,0.0859,0.4103,1.034,0.0603,2.445,0.423,0.02467,16.0,0.25,80.0,0.04219999999999999
0.25,0.2076,80.0,0.8741,0.0858,0.4102,1.016,0.05923,2.445,0.4154,0.02422,16.0,0.25,80.0,0.04239999999999999
0.25,0.2074,80.0,0.8746,0.0857,0.4102,1.01,0.05889,2.446,0.413,0.02408,16.0,0.25,80.0,0.0426
0.25,0.2072,80.0,0.8751,0.0856,0.4101,1.018,0.05933,2.445,0.4161,0.02426,16.0,0.25,80.0,0.042800000000000005
0.25,0.2071,80.0,0.8753,0.0856,0.4101,1.014,0.05914,2.445,0.4148,0.02418,16.0,0.25,80.0,0.042899999999999994
0.25,0.2069,80.0,0.8757,0.0855,0.41,0.9908,0.05778,2.444,0.4054,0.02364,16.0,0.25,80.0,0.0431
0.25,0.2067,80.0,0.8762,0.0854,0.41,0.9442,0.05505,2.443,0.3865,0.02254,16.0,0.25,80.0,0.043300000000000005
0.25,0.2065,80.0,0.8767,0.0853,0.4099,0.9425,0.05496,2.441,0.3861,0.02251,16.0,0.25,80.0,0.04350000000000001
0.25,0.2063,80.0,0.8771,0.0852,0.4099,1.004,0.05855,2.439,0.4117,0.02401,16.0,0.25,80.0,0.04369999999999999
0.25,0.2061,80.0,0.8776,0.0852,0.4098,1.053,0.06142,2.436,0.4323,0.02521,16.0,0.25,80.0,0.043899999999999995
0.25,0.2059,80.0,0.878,0.0851,0.4098,1.059,0.06176,2.433,0.4353,0.02538,16.0,0.25,80.0,0.0441
0.25,0.2057,80.0,0.8785,0.085,0.4097,1.028,0.05991,2.43,0.4228,0.02466,16.0,0.25,80.0,0.044300000000000006
0.25,0.2055,80.0,0.879,0.0849,0.4097,1.018,0.05933,2.426,0.4194,0.02445,16.0,0.25,80.0,0.04450000000000001
0.25,0.2053,80.0,0.8794,0.0848,0.4096,1.032,0.06016,2.422,0.426,0.02484,16.0,0.25,80.0,0.04469999999999999
0.25,0.2045,80.0,0.8812,0.0845,0.4094,0.955,0.05569,2.402,0.3977,0.02319,16.0,0.25,80.0,0.04550000000000001
0.25,0.204,80.0,0.8824,0.0843,0.4092,0.9458,0.05515,2.386,0.3964,0.02312,16.0,0.25,80.0,0.04600000000000001
0.25,0.2034,80.0,0.8838,0.084,0.4091,0.9417,0.05491,2.364,0.3983,0.02323,16.0,0.25,80.0,0.0466
0.25,0.2028,80.0,0.8851,0.0838,0.4089,0.9742,0.0568,2.34,0.4164,0.02428,16.0,0.25,80.0,0.04719999999999999
0.25,0.2023,80.0,0.8863,0.0836,0.4087,0.9825,0.05729,2.317,0.424,0.02472,16.0,0.25,80.0,0.04769999999999999
0.25,0.2017,80.0,0.8877,0.0833,0.4086,0.9883,0.05763,2.288,0.432,0.02519,16.0,0.25,80.0,0.04830000000000001
0.25,0.2011,80.0,0.889,0.0831,0.4084,1.028,0.05991,2.256,0.4554,0.02656,16.0,0.25,80.0,0.0489
0.25,0.2006,80.0,0.8902,0.0829,0.4082,1.037,0.06045,2.228,0.4653,0.02713,16.0,0.25,80.0,0.0494
0.25,0.2,80.0,0.8915,0.0826,0.408,1.038,0.0605,2.192,0.4733,0.0276,16.0,0.25,80.0,0.04999999999999999
0.25,0.1994,80.0,0.8929,0.0824,0.4078,1.075,0.06268,2.155,0.4989,0.02909,16.0,0.25,80.0,0.050600000000000006
0.25,0.1989,80.0,0.8941,0.0822,0.4077,1.045,0.06093,2.122,0.4925,0.02871,16.0,0.25,80.0,0.051100000000000007
0.25,0.1983,80.0,0.8954,0.0819,0.4075,1.023,0.05967,2.081,0.4916,0.02867,16.0,0.25,80.0,0.051699999999999996
0.25,0.1977,80.0,0.8968,0.0817,0.4073,1.03,0.06006,2.04,0.505,0.02945,16.0,0.25,80.0,0.05230000000000001
0.25,0.1972,80.0,0.898,0.0815,0.4071,1.014,0.05914,2.004,0.5061,0.02951,16.0,0.25,80.0,0.052800000000000014
0.25,0.1966,80.0,0.8993,0.0812,0.4069,1.063,0.062,1.96,0.5424,0.03163,16.0,0.25,80.0,0.0534
0.25,0.196,80.0,0.9007,0.081,0.4067,1.031,0.06011,1.916,0.5379,0.03136,16.0,0.25,80.0,0.05399999999999999
0.25,0.1955,80.0,0.9019,0.0808,0.4065,1.042,0.06074,1.88,0.5542,0.03232,16.0,0.25,80.0,0.05449999999999999
0.25,0.195,80.0,0.903,0.0806,0.4063,1.077,0.06278,1.843,0.5843,0.03407,16.0,0.25,80.0,0.05499999999999999
0.25,0.1946,80.0,0.9039,0.0804,0.4062,1.123,0.06545,1.813,0.6191,0.0361,16.0,0.25,80.0,0.055400000000000005
0.25,0.1941,80.0,0.9051,0.0802,0.406,1.127,0.06574,1.777,0.6346,0.037,16.0,0.25,80.0,0.055900000000000005
0.25,0.1935,80.0,0.9064,0.0799,0.4058,1.097,0.06399,1.733,0.6331,0.03692,16.0,0.25,80.0,0.056499999999999995
0.25,0.1929,80.0,0.9078,0.0797,0.4056,1.097,0.06399,1.691,0.649,0.03784,16.0,0.25,80.0,0.05710000000000001
0.25,0.1923,80.0,0.9092,0.0795,0.4053,1.113,0.06492,1.65,0.6748,0.03935,16.0,0.25,80.0,0.0577
0.25,0.1918,80.0,0.9103,0.0792,0.4051,1.095,0.06385,1.616,0.6774,0.0395,16.0,0.25,80.0,0.0582
0.25,0.1912,80.0,0.9117,0.079,0.4049,1.1,0.06414,1.578,0.6972,0.04065,16.0,0.25,80.0,0.05879999999999999
0.25,0.1906,80.0,0.9131,0.0788,0.4047,1.114,0.06497,1.541,0.7232,0.04217,16.0,0.25,80.0,0.05940000000000001
0.25,0.1901,80.0,0.9142,0.0785,0.4044,1.07,0.06239,1.511,0.7081,0.04129,16.0,0.25,80.0,0.05990000000000001
0.25,0.1895,80.0,0.9156,0.0783,0.4042,1.093,0.06375,1.477,0.7402,0.04316,16.0,0.25,80.0,0.0605
0.25,0.1889,80.0,0.917,0.078,0.404,1.104,0.06438,1.445,0.7641,0.04455,16.0,0.25,80.0,0.06109999999999999
0.25,0.1884,80.0,0.9181,0.0778,0.4037,1.128,0.06579,1.42,0.7947,0.04634,16.0,0.25,80.0,0.06159999999999999
